,id,name,addr:postcode,type,lat,lon
0,node/26306647,De Drietip,,nl_sports_centre,51.4712181,5.5506867
1,node/30780468,Snellerpoort,,nl_sports_centre,52.0895314,4.9090181
2,node/31257636,Star,,nl_sports_centre,52.0834004,4.8922847
3,node/34045101,Sport- en Leisurepark Strijthagen,,nl_sports_centre,50.8843014,6.023069
4,node/34046657,De Hoge Devel,,nl_sports_centre,51.8192255,4.6240306
5,node/34046667,Zwembad de Kuil,2411XC,nl_sports_centre,52.0885391,4.7470729
6,node/34046694,Zwembad de Vosse,,nl_sports_centre,52.2953159,4.5900728
7,node/34046749,Buiten zwembad Kessel,,nl_sports_centre,51.2928253,6.0567683
8,node/34047052,SC Welberg,,nl_sports_centre,51.573986,4.3284826
9,node/34047162,RVVH,,nl_sports_centre,51.877797,4.5925828
10,node/34047165,sv Slikkerveer,,nl_sports_centre,51.8791969,4.5875782
11,node/34047172,PPSC,3121KK,nl_sports_centre,51.9334036,4.3931366
12,node/34047173,DRGS,3121KK,nl_sports_centre,51.9338731,4.3932871
13,node/34047199,Excelsior'20,3121KK,nl_sports_centre,51.9299561,4.3935825
14,node/34047430,VV Bergambacht,,nl_sports_centre,51.9254441,4.7836581
15,node/34047541,voetbalvereniging LRC,4143LM,nl_sports_centre,51.8989857,5.076445
16,node/34047702,Valken'68,2235SL,nl_sports_centre,52.1754438,4.4433943
17,node/34047816,Pancratius,,nl_sports_centre,52.3315532,4.7818377
18,node/34048040,Zwaluwen Utrecht 1911,3527VX,nl_sports_centre,52.0794455,5.1001363
19,node/34048063,Voetbal Vereniging Kockengen,,nl_sports_centre,52.1529507,4.940055
20,node/34048520,DAW,,nl_sports_centre,51.747047,5.6221553
21,node/34049260,,,nl_sports_centre,52.4020142,6.6278698
22,node/34049336,vv RSC,,nl_sports_centre,52.3502983,6.9222648
23,node/34049450,,,nl_sports_centre,53.3802027,6.0555361
24,node/34049711,De Staver,,nl_sports_centre,51.7507657,4.1573836
25,node/34049728,Sporthal Hoogvliet,,nl_sports_centre,51.8671547,4.35996
26,node/34049731,Sporthal,3161KP,nl_sports_centre,51.8600606,4.4215568
27,node/34049733,Sportcomplex Dukdalf,,nl_sports_centre,51.8955899,4.1599937
28,node/34049737,Balleringhal,,nl_sports_centre,51.9879689,4.2067164
29,node/34049741,Sporthal Sosef,,nl_sports_centre,52.0028387,4.2307061
30,node/34049745,Sporthal De Hofstede,,nl_sports_centre,51.9324131,4.2752583
31,node/34049748,Sporthal Westwijk,,nl_sports_centre,51.9130544,4.3177564
32,node/34049749,Sporthal De Schilp,,nl_sports_centre,52.0382537,4.2987329
33,node/34049752,Sporthal Margriet,3119KA,nl_sports_centre,51.9248019,4.3788003
34,node/34049753,Sporthal Groenoord,3121JP,nl_sports_centre,51.9266558,4.3792516
35,node/34049762,De Wilgenring,,nl_sports_centre,51.9485391,4.4718171
36,node/34049767,Sportcentrum West,,nl_sports_centre,51.9196689,4.4299902
37,node/34049769,Sportcentrum Woudestein (Erasmus Universiteit),,nl_sports_centre,51.9179544,4.5281495
38,node/34049770,Victoria Sporthal,,nl_sports_centre,51.9281639,4.5366829
39,node/34049777,Sporthal Oostgaarde,,nl_sports_centre,51.9392949,4.6001334
40,node/34049783,Sporthal Zevenkampse Ring,,nl_sports_centre,51.9643663,4.5719619
41,node/34049821,De Atalanta,,nl_sports_centre,51.4280877,5.3912633
42,node/34049836,De Drie Maenen,,nl_sports_centre,51.9338805,4.635127
43,node/34049875,Sporthal 't Veerhuis,,nl_sports_centre,52.0044496,5.0855603
44,node/34049883,Sporthal Gaslaan,2562LN,nl_sports_centre,52.0747585,4.2848944
45,node/34049894,Sportplaza Groenendaal,,nl_sports_centre,52.3384121,4.6257772
46,node/34049896,De Tweesprong,,nl_sports_centre,52.2079408,4.6374873
47,node/34049897,Sporthal De Vosse,,nl_sports_centre,52.2949951,4.5903958
48,node/34049905,Kastelenringhal,2263SX,nl_sports_centre,52.1043391,4.4064549
49,node/34049915,Sporthal Onze Gezellen,2026ZL,nl_sports_centre,52.423849,4.6496722
50,node/34049917,Sporthal Zeewijk,1973BE,nl_sports_centre,52.4517941,4.6001685
51,node/34049940,Dorpscentrum,2064KK,nl_sports_centre,52.413469,4.6840282
52,node/34049945,,,nl_sports_centre,52.4473799,4.8815658
53,node/34049951,Sporthal de Pijp,1072RD,nl_sports_centre,52.3496503,4.8937569
54,node/34049966,Zalencentrum De Boei,,nl_sports_centre,52.2141629,4.9307536
55,node/34049968,Sporthal Bindelwijk,,nl_sports_centre,52.2955145,4.9079244
56,node/34050014,Sportcentrum De Lunet,,nl_sports_centre,52.2897059,5.171643
57,node/34050033,Sporthal Buiten,,nl_sports_centre,52.3943704,5.266124
58,node/34050066,'t Vroendel,,nl_sports_centre,50.8136343,5.735304
59,node/34050088,City Sporthal,5701RV,nl_sports_centre,51.4819954,5.6561241
60,node/34050097,Sporthal De Kievit,5667AH,nl_sports_centre,51.4305812,5.5572623
61,node/34050125,Veluwehal,,nl_sports_centre,52.1427636,5.5848795
62,node/34050174,de peppel,,nl_sports_centre,52.0369225,5.643007
63,node/34050205,Sporthal Rolduc,6461VN,nl_sports_centre,50.866416,6.0768786
64,node/34050217,Optisport 't Spilbroek,,nl_sports_centre,52.1297995,6.6119248
65,node/34050391,Sporthal De Brug,,nl_sports_centre,52.681224,6.5822874
66,node/34050393,Sporthal Trasselt,,nl_sports_centre,52.7208693,6.4422757
67,node/34050427,Sporthal Pittelo,,nl_sports_centre,53.0089512,6.5484309
68,node/135553344,,,nl_sports_centre,52.4144607,6.6221466
69,node/225502102,De Sawn Stjerren,,nl_sports_centre,53.30458,5.783476
70,node/230103591,,,nl_sports_centre,51.4774266,5.4565591
71,node/232973115,Splash Rennaisance Fitness Club,,nl_sports_centre,52.3782673,4.8947183
72,node/243240486,Treize Points,,nl_sports_centre,52.1066931,5.0847787
73,node/246516825,,5706CW,nl_sports_centre,51.4585098,5.6355046
74,node/260199329,Squash Utrecht,,nl_sports_centre,52.1086284,5.1139577
75,node/262676230,De Appollohal,,nl_sports_centre,52.1812711,4.461221
76,node/262676231,,,nl_sports_centre,52.1809101,4.4611695
77,node/262676233,,,nl_sports_centre,52.1816339,4.4613344
78,node/274687502,Manege Vos,,nl_sports_centre,52.8333212,6.3610815
79,node/292356734,,,nl_sports_centre,53.2605978,6.4573881
80,node/292390889,,,nl_sports_centre,50.8535224,5.9419021
81,node/292966973,Dekker Warmond,,nl_sports_centre,52.1873417,4.4996933
82,node/293347479,Koru,,nl_sports_centre,52.787569,6.2797909
83,node/297491954,Asiento,,nl_sports_centre,12.1349582,-68.9096714
84,node/304345933,De Spil,,nl_sports_centre,51.8633123,5.8646525
85,node/307520363,Ski en Skatecentrum Bergschenhoek,,nl_sports_centre,51.974578,4.5485452
86,node/307520364,Outdoor Valley,,nl_sports_centre,51.9770052,4.5354936
87,node/307861952,TopSpin Centre,,nl_sports_centre,51.8293687,4.6124051
88,node/309892678,TV Gennep,,nl_sports_centre,51.6987759,5.965671
89,node/317823075,De Vliegende Vaart,,nl_sports_centre,51.3183152,3.8437416
90,node/349194044,Zwembad Dijnselburg,3705GK,nl_sports_centre,52.1058732,5.2408665
91,node/351969171,Manege Geuzeneiland,,nl_sports_centre,52.3722522,4.8067173
92,node/355216885,Asiento Marina,,nl_sports_centre,12.0847956,-68.8617654
93,node/359101300,Den Hoge Graaf,5371DA,nl_sports_centre,51.7915056,5.6383504
94,node/364767580,Petanquecentrum Nieuwegein,3437PJ,nl_sports_centre,52.0591148,5.0776276
95,node/385627137,De Koel,,nl_sports_centre,52.9883008,6.9572057
96,node/385911858,Pagedal,,nl_sports_centre,52.994653,6.9785797
97,node/409121200,Rhienderoord,6971LE,nl_sports_centre,52.0953665,6.1402512
98,node/410316953,De Vrije Schutter,,nl_sports_centre,52.1980991,6.8649043
99,node/412449354,Sportcentrum Pentagon,,nl_sports_centre,51.796744,4.7178584
100,node/415447525,Sportzaal Bulwijk,,nl_sports_centre,52.0777473,4.8679984
101,node/417540172,Oud Fatimakerk,,nl_sports_centre,51.2839441,6.0918269
102,node/419378760,"Tennispark ""De Borgen""",,nl_sports_centre,52.991382,6.9720579
103,node/429177058,Dorpshuis Swanla,2761BJ,nl_sports_centre,52.0143833,4.5829027
104,node/429679000,Korte Vaart,,nl_sports_centre,52.1910083,4.4404255
105,node/440427098,wsv Quo Vadis,,nl_sports_centre,52.4612987,4.8137926
106,node/446907518,Health City,,nl_sports_centre,51.4488989,5.4575198
107,node/448759303,De Braak,,nl_sports_centre,51.4856529,5.6750342
108,node/452010742,Zeilschool Aalsmeer,1433GK,nl_sports_centre,52.250611,4.757978
109,node/469191049,Groninger Kanovereniging,9752XJ,nl_sports_centre,53.1800095,6.5754984
110,node/471619055,Kanocentrum Boerderij Berg,3831RZ,nl_sports_centre,52.1145643,5.4412893
111,node/493454276,SportCity,2803PH,nl_sports_centre,52.0252228,4.6880885
112,node/497838568,Sportcentrum De Meern,3454AA,nl_sports_centre,52.0817568,5.039436
113,node/520545436,,,nl_sports_centre,51.9929432,4.2402476
114,node/522859401,,,nl_sports_centre,52.7729118,5.1031661
115,node/537264965,Sportcentrum VU,1183AM,nl_sports_centre,52.3204617,4.8720636
116,node/537657162,Tennisclub Vriezenveen,,nl_sports_centre,52.4034329,6.6223695
117,node/541088890,Attractiecentrum Zoetermeer,,nl_sports_centre,52.0602143,4.5258621
118,node/567904506,Ontmoetingscentrum De Brinkhof,9331AA,nl_sports_centre,53.0673819,6.4614024
119,node/571584195,,,nl_sports_centre,53.115586,6.844116
120,node/575350323,Karting: Circuit Park Berghem,5351PG,nl_sports_centre,51.739249,5.572546
121,node/575974440,Sportcentrum Bossink,,nl_sports_centre,52.353045,6.9223351
122,node/582082983,Fitness de Uitweg,,nl_sports_centre,51.9455395,4.474504
123,node/586432824,Sas van Gent,,nl_sports_centre,51.2326631,3.8061159
124,node/587697001,Fablo Tennishal,,nl_sports_centre,52.3778788,4.6072155
125,node/595594008,De Danne,7665AB,nl_sports_centre,52.3721509,6.7657433
126,node/599307597,TrainMore Amsterdam Oost Black Label,1093KS,nl_sports_centre,52.356259,4.9290459
127,node/602991604,Atletiekbaan Dijnselburg,,nl_sports_centre,52.105766,5.2426966
128,node/602991605,Sporthal Dijnselburg,3705GK,nl_sports_centre,52.1053852,5.2392698
129,node/603300994,Zwembad Kerkpolder,2625EB,nl_sports_centre,51.9907869,4.3314429
130,node/618405454,Sporthal de Meerkamp,1185LN,nl_sports_centre,52.2886433,4.8523943
131,node/618405455,HealthCity Amstelveen Zuid,1185LN,nl_sports_centre,52.2892201,4.8530779
132,node/619002203,Atletiekbaan,,nl_sports_centre,52.9909182,6.9703927
133,node/622606576,Prins Willem-Alexander Manege,,nl_sports_centre,52.314315,4.9936173
134,node/632101743,"Sporthal ""De Berkel""",5961HA,nl_sports_centre,51.4496897,6.0511931
135,node/634954615,Dennenmarken,,nl_sports_centre,51.2020631,6.0216881
136,node/640469477,De Blinkerd,,nl_sports_centre,52.7144038,4.6825444
137,node/664027265,Nikano,,nl_sports_centre,52.1645571,4.8258126
138,node/664803393,Sporthal Drievliet,,nl_sports_centre,51.8659353,4.6190742
139,node/672405059,Super Zip Wire & Klimtoren & Tower Jump,,nl_sports_centre,51.3275655,5.4222678
140,node/673370258,Anytime Fitness,2631ED,nl_sports_centre,52.045381,4.3931147
141,node/675172186,rc Ducks,,nl_sports_centre,51.5993212,5.3355576
142,node/675172192,JRC Ducks,,nl_sports_centre,51.6001342,5.3337981
143,node/675635072,Sporthal Noordhove,2728AG,nl_sports_centre,52.0756752,4.5211999
144,node/676814645,Roeivereniging Njord,,nl_sports_centre,52.158762,4.472762
145,node/677413895,Sporthal Leidschenveen,2492JL,nl_sports_centre,52.0674493,4.3984397
146,node/717021612,Tennisvereniging FAK,3737BM,nl_sports_centre,52.108747,5.1671197
147,node/736217442,Reggehal,,nl_sports_centre,52.3023759,6.5263369
148,node/738051647,Sporthal Zielhorst,3822CK,nl_sports_centre,52.1788616,5.4020573
149,node/746106876,Flamingo,,nl_sports_centre,52.2515954,4.4745062
150,node/746910426,Sportcentrum Match,1066PZ,nl_sports_centre,52.3453707,4.8092965
151,node/746952685,WSV Jan Sofat,,nl_sports_centre,12.0834312,-68.859884
152,node/769124213,Lady Sports Soest,,nl_sports_centre,52.1653316,5.3093356
153,node/790501299,Tennisvereniging De Scheapskooi,,nl_sports_centre,51.4903153,3.8196417
154,node/815882534,Middelzee,,nl_sports_centre,53.0657311,5.5318156
155,node/817376472,Fit For Free,9402SM,nl_sports_centre,53.0069056,6.5573874
156,node/838074614,,,nl_sports_centre,52.3694,4.82939
157,node/840558626,Zwembad West,,nl_sports_centre,51.9197748,4.4294752
158,node/854848092,Hockeyclub MEP,,nl_sports_centre,51.5982632,5.3089547
159,node/883518959,C.K.V. Excelsior Delft korfbal,2616LL,nl_sports_centre,52.0190516,4.3730208
160,node/885584594,Sporthal De Kieviten,,nl_sports_centre,52.153701,4.3886681
161,node/902461005,Fit For Free - Barendrecht,2991XT,nl_sports_centre,51.8722964,4.5466587
162,node/902461014,Healthcenter Zuid,3076JW,nl_sports_centre,51.87115,4.5322196
163,node/902461034,Conditiecentrum de Zonnetrap,3076CM,nl_sports_centre,51.8783401,4.5220672
164,node/926420138,The Little Gym,2273JJ,nl_sports_centre,52.0750212,4.36031
165,node/930008599,Sporthal,,nl_sports_centre,52.0834713,4.910172
166,node/931720309,Gymzaal Alkemadehof,3031PB,nl_sports_centre,51.9268208,4.4875654
167,node/931720314,Gymzaal Josephstraat,,nl_sports_centre,51.9199306,4.4675938
168,node/932432053,Schaatshal Leiden,,nl_sports_centre,52.1619001,4.4741527
169,node/932887560,Aarts Sport,2036NE,nl_sports_centre,52.3530371,4.6510769
170,node/940062057,De Parrel,,nl_sports_centre,53.23141,6.5480489
171,node/948538600,My Healthclub Nijmegen,6533HZ,nl_sports_centre,51.813014,5.8367831
172,node/949678091,Dojo (Aikido Centrum Nijmegen),,nl_sports_centre,51.8184942,5.8173684
173,node/951816486,Any Time Fitness,,nl_sports_centre,50.8439488,5.726321
174,node/954681531,Skibaan,,nl_sports_centre,51.8175148,4.7493203
175,node/958029969,Merwebowling en Go Kart-in,,nl_sports_centre,51.8143867,4.7262539
176,node/965283365,Fit For Free,1017XB,nl_sports_centre,52.3601005,4.893834
177,node/965928943,Tennisvereniging Anna Paulowna,,nl_sports_centre,52.8562568,4.8134106
178,node/970314533,ALTV Zoetermeer,,nl_sports_centre,52.0482805,4.485712
179,node/970718376,OSCD,,nl_sports_centre,51.7935878,4.6781016
180,node/975302238,Atletiekvereniging Monnickendam,,nl_sports_centre,52.451116,5.0467376
181,node/975302240,Handbalvereniging Monnickendam,,nl_sports_centre,52.4514299,5.0446884
182,node/976508707,"David Lloyd, Rotterdam Akragon",3032AA,nl_sports_centre,51.9273424,4.4760676
183,node/976508708,"David Lloyd, Rotterdam Blijdorp",3041JC,nl_sports_centre,51.92657,4.4410886
184,node/986616700,,,nl_sports_centre,52.0145284,5.6629694
185,node/986633548,Sportschool Venendaal,6721VA,nl_sports_centre,51.9973097,5.6728486
186,node/987429863,VEKA sporthal,5709AB,nl_sports_centre,51.4714013,5.7025144
187,node/987735521,Handboogschutterij Almere,,nl_sports_centre,52.3775041,5.2820322
188,node/1039320592,Sportfondsenbad,1945EP,nl_sports_centre,52.4972163,4.6566579
189,node/1069785547,De Korf (Kantine AVO Assen),9403PA,nl_sports_centre,53.0169549,6.5718003
190,node/1141856882,MartiniPlaza,,nl_sports_centre,53.2024968,6.5553556
191,node/1147926563,HSV De Zuidvogels,,nl_sports_centre,52.3071212,5.2316488
192,node/1157209008,Sportzaal Oost,3112VA,nl_sports_centre,51.9198401,4.4123341
193,node/1165713907,MFA Borchkwartier,,nl_sports_centre,53.1790619,6.538514
194,node/1167859303,De Doetse Kom,3381LB,nl_sports_centre,51.8461336,4.8994938
195,node/1206618416,Krimpenhof,2922HM,nl_sports_centre,51.9133816,4.5884051
196,node/1228640470,Total Fit,5251LA,nl_sports_centre,51.6877015,5.1976348
197,node/1231046866,Wantijbad,3312AB,nl_sports_centre,51.8150782,4.6926699
198,node/1237451409,Wellness Centre Anco,,nl_sports_centre,51.4658238,6.0550895
199,node/1261028817,Waterscouting De IJssel,2911BS,nl_sports_centre,51.9739726,4.6291712
200,node/1271639239,Schietsportvereniging Rabenhaupt,,nl_sports_centre,53.197234,6.5893017
201,node/1317290674,Sportpark Kitskensberg,,nl_sports_centre,51.171496,6.0161049
202,node/1332771035,Womens Health Club,,nl_sports_centre,52.1617311,4.4774786
203,node/1339643559,Smeltehal,,nl_sports_centre,52.9419009,6.4448282
204,node/1342516540,FitLife HealthClub,,nl_sports_centre,52.0383295,4.2990561
205,node/1345647047,Sporthal Albatros Conventus,,nl_sports_centre,51.8180181,4.6281656
206,node/1354202844,,9751XA,nl_sports_centre,53.1604653,6.6260369
207,node/1366813018,Sportcomplex Aldeboarn,,nl_sports_centre,53.0456649,5.8887931
208,node/1371361352,,9011XC,nl_sports_centre,53.0765326,5.7917699
209,node/1378071781,Prima Donna Kaas Arena,1273ND,nl_sports_centre,52.2957577,5.2619207
210,node/1397763138,vv Nijnsel,,nl_sports_centre,51.5542885,5.4832774
211,node/1397763152,TV Nijnsel,,nl_sports_centre,51.5544655,5.4852279
212,node/1398494727,De Meerval,6602HN,nl_sports_centre,51.8028332,5.7316671
213,node/1404443070,De Korf,,nl_sports_centre,52.129121,5.4287241
214,node/1413233649,Coronel Kartracing,1271GD,nl_sports_centre,52.3078014,5.2418536
215,node/1421793226,,,nl_sports_centre,51.5190943,4.6911425
216,node/1428009990,FCC de Kombocht,,nl_sports_centre,52.2711845,5.1779246
217,node/1428319203,Living Well Health & Fitness,,nl_sports_centre,51.8400917,4.9987144
218,node/1431929654,TC Margraten,,nl_sports_centre,50.8224105,5.8142871
219,node/1432665376,'t Haeren,5971BS,nl_sports_centre,51.4231403,6.144336
220,node/1436375105,Bij 8 Eraf,1066EV,nl_sports_centre,52.3425121,4.7951319
221,node/1436381222,Snooker - FinalTouch,,nl_sports_centre,52.36408,4.8864459
222,node/1447519941,Voetbalvereniging Hekelingen,,nl_sports_centre,51.8270616,4.3558586
223,node/1451954390,Play-fit,,nl_sports_centre,52.4229166,4.9059388
224,node/1451977316,VV Passart,,nl_sports_centre,50.9215737,5.9434817
225,node/1455146384,Hockeyclub G.H.C. Rapid,4204AX,nl_sports_centre,51.8402202,4.9423034
226,node/1455146418,Korfbalvereniging GKV,4204TZ,nl_sports_centre,51.8389402,4.9434885
227,node/1455146427,vv S.V.W.,,nl_sports_centre,51.8391475,4.942224
228,node/1455146428,GVV Raptim,4204TZ,nl_sports_centre,51.839262,4.9389812
229,node/1455146439,G.H.V. Achilles,,nl_sports_centre,51.8403273,4.9460999
230,node/1455146442,GVV Unitas,,nl_sports_centre,51.8404683,4.945888
231,node/1455146456,SC Gorkum,4204TZ,nl_sports_centre,51.8397599,4.9392143
232,node/1461673718,Sportschool IJsselmonde,3079ZS,nl_sports_centre,51.8837621,4.5612917
233,node/1476416981,ODO korfbal vereniging,,nl_sports_centre,51.9355625,4.2812945
234,node/1500441531,Sportpark De Vikkerhoek,7555PN,nl_sports_centre,52.2522857,6.7615472
235,node/1507961396,Bowlingcentrum Spijkenisse,,nl_sports_centre,51.8530203,4.3180953
236,node/1512966411,Meerwijck,,nl_sports_centre,53.1498407,6.6925434
237,node/1544901770,LTC Soesterberg,,nl_sports_centre,52.1140283,5.2801572
238,node/1544907500,Skicentrum Soesterberg,,nl_sports_centre,52.1138571,5.2798565
239,node/1544948233,Banninghal,,nl_sports_centre,52.1221545,5.2869593
240,node/1560893796,Wethouder smit hal,,nl_sports_centre,51.9377451,4.2269473
241,node/1571184489,Sportfondsenbad Delft,2613WN,nl_sports_centre,52.0112318,4.3453617
242,node/1584052600,sportzaal De Hoogkamp,,nl_sports_centre,53.1123922,6.8840234
243,node/1585713647,,,nl_sports_centre,53.2001103,6.5203437
244,node/1586657844,VV Wieldrecht,3328LB,nl_sports_centre,51.7717969,4.6633389
245,node/1586851100,Sportzaal De Biezen,,nl_sports_centre,51.3625548,4.3980417
246,node/1586986383,Sportcentrum Scharlakenhof,,nl_sports_centre,53.1604657,6.6260387
247,node/1587385824,,,nl_sports_centre,52.9731831,6.4793278
248,node/1587385834,Molenduinbad Norg,9331HD,nl_sports_centre,53.0691101,6.4477426
249,node/1587385876,sv Een,,nl_sports_centre,53.0754752,6.3983884
250,node/1587385878,vv Gomos,9331CJ,nl_sports_centre,53.0703263,6.4615142
251,node/1588207939,Sporthal De Hulsebosch,,nl_sports_centre,52.833465,6.3581467
252,node/1588318208,Sporthal De Marse,7963BZ,nl_sports_centre,52.75946,6.3526746
253,node/1588318297,VVRuinen,7963BG,nl_sports_centre,52.760986,6.3542647
254,node/1588780838,,,nl_sports_centre,52.7771247,6.2038734
255,node/1588780884,vv Uffelte,,nl_sports_centre,52.786843,6.2740464
256,node/1588885668,Sporthal De Duker,,nl_sports_centre,52.8868131,6.1446002
257,node/1588885695,Sporthal De Spronk,,nl_sports_centre,52.8601943,6.2013157
258,node/1588885865,sv Olyphia,,nl_sports_centre,52.8797016,6.1377055
259,node/1588885878,vv Oosterstreek,8388MG,nl_sports_centre,52.897211,6.1700293
260,node/1588885881,vv Zandhuizen,,nl_sports_centre,52.9116747,6.1522959
261,node/1590005184,vv Old Forward/Wapserveen comb,,nl_sports_centre,52.8559434,6.166667
262,node/1591344402,Sporthuis Bunnik,3985LB,nl_sports_centre,52.021729,5.2394675
263,node/1591501061,Sporthal De Goorn,,nl_sports_centre,52.7585881,6.7212207
264,node/1591501690,vv VIOS O,,nl_sports_centre,52.7544441,6.7183408
265,node/1595477013,Oranje-Wit,,nl_sports_centre,51.8089343,4.7006796
266,node/1595479012,Oranje Wit,3312AD,nl_sports_centre,51.8095977,4.6996668
267,node/1596698625,,,nl_sports_centre,51.8264354,4.8510515
268,node/1610631401,Sportcentrum de Hullen,9301HX,nl_sports_centre,53.1316214,6.4231404
269,node/1610631412,Sporthal De Kamp,,nl_sports_centre,53.0737499,6.5818069
270,node/1610631517,sv Tynaarlo,9482TV,nl_sports_centre,53.0794456,6.6186541
271,node/1610631519,vv Nieuw Roden,,nl_sports_centre,53.1283716,6.3925032
272,node/1624311263,,,nl_sports_centre,52.2597536,6.7117187
273,node/1624311264,,,nl_sports_centre,52.2243371,6.6807553
274,node/1628875955,cvv Germanicus,7742BZ,nl_sports_centre,52.6594895,6.7485395
275,node/1631270126,Sporthal Veenoord,,nl_sports_centre,52.7148718,6.8438657
276,node/1635685270,Zwemcentrum Rotterdam,3083NZ,nl_sports_centre,51.8870746,4.4872394
277,node/1638489068,Sporthal De Eendracht,,nl_sports_centre,52.7206359,7.0402629
278,node/1639908051,,,nl_sports_centre,52.747332,6.885335
279,node/1640330096,Blos Kinderopvang,3585LA,nl_sports_centre,52.0724359,5.1465083
280,node/1640752051,Sporthal Naestenbest,,nl_sports_centre,51.5032958,5.3857537
281,node/1643634419,,,nl_sports_centre,53.143392,6.6281654
282,node/1649676737,,,nl_sports_centre,52.8196722,6.9222031
283,node/1650926611,Sportzaal D'n boogerd,,nl_sports_centre,51.4177362,5.2888277
284,node/1660419996,Hippisch Centrum Emmen,7887GD,nl_sports_centre,52.7353151,6.9171283
285,node/1674797114,V.V. Bieslo,5954NA,nl_sports_centre,51.2652318,6.0331293
286,node/1674801378,V.V. Swalmen,,nl_sports_centre,51.2374135,6.0650003
287,node/1678291378,De witte Boulevard,,nl_sports_centre,51.7301072,3.7701535
288,node/1686092324,,,nl_sports_centre,52.3749964,5.7842457
289,node/1688214983,Club Pellikaan,,nl_sports_centre,52.1879836,5.4071403
290,node/1693407955,HBV de Volkerding,,nl_sports_centre,51.7125337,5.3592996
291,node/1704326904,Tennisvereniging Laatjes Kaai,3195HT,nl_sports_centre,51.8874373,4.3958851
292,node/1704511036,Plaza Sportiva,,nl_sports_centre,53.2072316,6.5917879
293,node/1710107703,Fight Game Academy,9471GJ,nl_sports_centre,53.0943273,6.6865987
294,node/1722814282,Paardensportcentrum Altena,,nl_sports_centre,53.1303479,6.4739372
295,node/1724006028,Atletiek Vereniging Delta Sport,,nl_sports_centre,51.6554447,3.923296
296,node/1728344915,Wellness Genemuiden,,nl_sports_centre,52.6169722,6.063194
297,node/1729410964,Sporthal Phoenix,,nl_sports_centre,52.2012783,4.8582621
298,node/1730362611,,,nl_sports_centre,51.9657146,4.5997695
299,node/1744125977,De Kegel,1187XC,nl_sports_centre,52.2776573,4.8366705
300,node/1748420338,IVV,1121MS,nl_sports_centre,52.4311112,4.9066366
301,node/1748424223,Goederaad,,nl_sports_centre,52.1253747,4.4529623
302,node/1759732514,,,nl_sports_centre,52.1404678,6.0020157
303,node/1761911734,Parke Curazon,,nl_sports_centre,12.5473705,-70.0028662
304,node/1762267156,Tennispark De Woerd,,nl_sports_centre,52.0581925,4.6496491
305,node/1762600598,IJ.V.V. De Zwervers,3079CR,nl_sports_centre,51.8843897,4.5299159
306,node/1763571222,Newstyle,3511NV,nl_sports_centre,52.0875867,5.1220556
307,node/1763590357,BZC'95,3084AA,nl_sports_centre,51.8813602,4.4981982
308,node/1763590402,SC Zuiderpark,3084AA,nl_sports_centre,51.8814185,4.4983203
309,node/1763590418,Smitshoek,2993BZ,nl_sports_centre,51.8603093,4.4849932
310,node/1764489890,R.K.S.V. Spartaan '20,3084AA,nl_sports_centre,51.8782242,4.4916346
311,node/1766112582,The real gym,3832JS,nl_sports_centre,52.118755,5.409009
312,node/1770258894,Sportcentrum Jack Slagman B.V.,,nl_sports_centre,52.0864984,4.3379526
313,node/1771245800,Sportschool Van Unen,3232HA,nl_sports_centre,51.8978911,4.1737802
314,node/1771246932,VV Brielle,,nl_sports_centre,51.8923859,4.1831518
315,node/1774502370,SV Juliana '31,,nl_sports_centre,51.7834994,5.8464873
316,node/1774774172,Loenense Mixed Hockey Club,,nl_sports_centre,52.2177042,5.0188478
317,node/1789866604,Phanos,1076DE,nl_sports_centre,52.3435375,4.8551108
318,node/1790155126,,,nl_sports_centre,52.4554202,5.036484
319,node/1792764343,Sporteiland Zevensprong,,nl_sports_centre,51.9754237,4.5606967
320,node/1794124472,Boulamis,3752LM,nl_sports_centre,52.2333234,5.3632558
321,node/1794128868,Twizst,,nl_sports_centre,52.233182,5.364546
322,node/1797503629,Veenendaals Atletiek Vereniging,,nl_sports_centre,52.030383,5.5778878
323,node/1801017769,Ons Polderbad,,nl_sports_centre,51.9758308,4.7721131
324,node/1808753176,Sporthal,,nl_sports_centre,51.7172714,5.2637116
325,node/1808753203,FC Engelen,5221AM,nl_sports_centre,51.7168738,5.2660881
326,node/1808753209,,5221AM,nl_sports_centre,51.7177148,5.2651517
327,node/1815036303,Sporthal Quicksilver,,nl_sports_centre,53.2493466,6.3926262
328,node/1824036854,,,nl_sports_centre,52.3277951,5.1226152
329,node/1824141757,FC Muiderberg,,nl_sports_centre,52.3296011,5.1059145
330,node/1825840660,,,nl_sports_centre,51.7049127,5.5636423
331,node/1833911389,Monteiro Gym Rotterdam,3071CL,nl_sports_centre,51.9032597,4.5135271
332,node/1842777826,Wijkcentrum Mollnwiek,,nl_sports_centre,52.3344447,6.6385109
333,node/1843255312,RVV de Egelantier Boys,3084AA,nl_sports_centre,51.8777741,4.4844445
334,node/1845962615,Zwembad de Waterlelie,,nl_sports_centre,52.2557498,4.7667897
335,node/1846199281,De Scheg,7422LW,nl_sports_centre,52.2496554,6.2135543
336,node/1853107196,Gymzaal Roodeschool,9983SW,nl_sports_centre,53.4192351,6.7632162
337,node/1854301421,Oostervant,,nl_sports_centre,51.9203341,4.46106
